episode,train_step,avg_loss,avg_td_error,avg_q_value,avg_batch_reward,batch_size,epsilon
20,421,2199.084229,43.273121,-355.0549,0.564395,32,0.970000
20,422,7246.644531,76.506676,-356.5612,0.564395,32,0.970000
20,423,7002.001953,75.361099,-358.1664,0.564395,32,0.970000
20,424,6762.299316,74.233963,-359.7520,0.564395,32,0.970000
20,425,6529.193359,73.117256,-361.3291,0.564395,32,0.970000
20,426,6300.161621,71.997414,-362.9093,0.564395,32,0.970000
20,427,6077.579590,70.885010,-364.4837,0.564395,32,0.970000
20,428,5859.161133,69.770676,-366.0631,0.564395,32,0.970000
20,429,5647.098633,68.668472,-367.6383,0.564395,32,0.970000
20,430,5439.273926,67.563728,-369.2193,0.564395,32,0.970000
20,431,5237.788086,66.467117,-370.7964,0.564395,32,0.970000
20,432,5040.673340,65.365784,-372.3794,0.564395,32,0.970000
20,433,4849.881348,64.269859,-373.9588,0.564395,32,0.970000
20,434,4663.560547,63.168167,-375.5441,0.564395,32,0.970000
20,435,4483.563965,62.071423,-377.1258,0.564395,32,0.970000
20,436,4308.136719,60.966618,-378.7134,0.564395,32,0.970000
20,437,4139.029297,59.866844,-380.2975,0.564395,32,0.970000
20,438,3974.630615,58.759708,-381.8868,0.564395,32,0.970000
20,439,3816.506104,57.656315,-383.4730,0.564395,32,0.970000
20,440,3663.228516,56.544678,-385.0640,0.564395,32,0.970000
20,441,3516.216553,55.437286,-386.6527,0.564395,32,0.970000
20,442,3374.172119,54.321690,-388.2459,0.564395,32,0.970000
20,443,3238.373047,53.209373,-389.8351,0.564395,32,0.970000
20,444,3107.668945,52.089024,-391.4278,0.564395,32,0.970000
20,445,2983.204590,50.972797,-393.0172,0.564395,32,0.970000
20,446,2864.032227,49.852364,-394.6144,0.564395,32,0.970000
20,447,2751.077881,48.739765,-396.2169,0.564395,32,0.970000
20,448,2643.481445,47.619900,-397.8213,0.564395,32,0.970000
20,449,2542.057129,46.503708,-399.4217,0.564395,32,0.970000
20,450,2446.129639,45.381870,-401.0236,0.564395,32,0.970000
26,451,2381.660889,44.510506,-401.9456,0.565592,32,0.968125
26,452,7700.948242,78.674164,-403.5367,0.565592,32,0.968125
26,453,7436.169922,77.466011,-405.2529,0.565592,32,0.968125
26,454,7177.332031,76.282112,-406.9448,0.565592,32,0.968125
26,455,6925.955566,75.113609,-408.6220,0.565592,32,0.968125
26,456,6679.344727,73.943253,-410.3023,0.565592,32,0.968125
26,457,6439.927246,72.782059,-411.9741,0.565592,32,0.968125
26,458,6205.351562,71.619507,-413.6508,0.565592,32,0.968125
26,459,5977.830078,70.471832,-415.3215,0.565592,32,0.968125
26,460,5755.218262,69.323158,-416.9982,0.565592,32,0.968125
26,461,5539.650879,68.182877,-418.6696,0.565592,32,0.968125
26,462,5329.092285,67.037262,-420.3473,0.565592,32,0.968125
26,463,5125.549805,65.898811,-422.0200,0.565592,32,0.968125
26,464,4927.141602,64.753014,-423.6990,0.565592,32,0.968125
26,465,4735.730469,63.612255,-425.3733,0.565592,32,0.968125
26,466,4549.577637,62.463726,-427.0537,0.565592,32,0.968125
26,467,4370.391602,61.320198,-428.7297,0.565592,32,0.968125
26,468,4196.631836,60.168037,-430.4113,0.565592,32,0.968125
26,469,4029.787354,59.020161,-432.0887,0.565592,32,0.968125
26,470,3868.489014,57.863472,-433.7715,0.565592,32,0.968125
26,471,3714.104248,56.710991,-435.4497,0.565592,32,0.968125
26,472,3565.413818,55.550014,-437.1328,0.565592,32,0.968125
26,473,3423.604736,54.393932,-438.8121,0.565592,32,0.968125
26,474,3287.631592,53.230755,-440.4968,0.565592,32,0.968125
26,475,3158.519287,52.072041,-442.1771,0.565592,32,0.968125
26,476,3035.394775,50.908546,-443.8630,0.565592,32,0.968125
26,477,2919.097656,49.749825,-445.5453,0.565592,32,0.968125
26,478,2808.940186,48.589390,-447.2390,0.565592,32,0.968125
26,479,2705.567871,47.433842,-448.9317,0.565592,32,0.968125
26,480,2608.395752,46.275013,-450.6210,0.565592,32,0.968125
27,481,2526.041992,45.307213,-451.7515,0.564557,32,0.966250
27,482,8148.966797,81.072830,-453.4333,0.564557,32,0.966250
27,483,7861.752441,79.770569,-455.2691,0.564557,32,0.966250
27,484,7581.824219,78.507271,-457.0659,0.564557,32,0.966250
27,485,7310.348145,77.262703,-458.8446,0.564557,32,0.966250
27,486,7044.377930,76.019196,-460.6234,0.564557,32,0.966250
27,487,6786.462402,74.786812,-462.3917,0.564557,32,0.966250
27,488,6534.012695,73.552956,-464.1653,0.564557,32,0.966250
27,489,6289.477539,72.338196,-465.9311,0.564557,32,0.966250
27,490,6050.497070,71.122246,-467.7032,0.564557,32,0.966250
27,491,5819.364258,69.915741,-469.4684,0.564557,32,0.966250
27,492,5593.937012,68.703278,-471.2400,0.564557,32,0.966250
27,493,5376.290039,67.497314,-473.0056,0.564557,32,0.966250
27,494,5164.472168,66.283249,-474.7777,0.564557,32,0.966250
27,495,4960.427246,65.075050,-476.5438,0.564557,32,0.966250
27,496,4762.327637,63.857555,-478.3166,0.564557,32,0.966250
27,497,4571.969238,62.645321,-480.0834,0.564557,32,0.966250
27,498,4387.731445,61.423496,-481.8565,0.564557,32,0.966250
27,499,4211.192871,60.206692,-483.6241,0.564557,32,0.966250
27,500,4040.934570,58.981075,-485.3986,0.564557,32,0.966250
27,501,3878.338867,57.760609,-487.1676,0.564557,32,0.966250
27,502,3722.171143,56.530903,-488.9413,0.564557,32,0.966250
27,503,3573.623291,55.306633,-490.7093,0.564557,32,0.966250
27,504,3431.672852,54.076443,-492.4841,0.564557,32,0.966250
27,505,3297.307617,52.852535,-494.2545,0.564557,32,0.966250
27,506,3169.680176,51.622055,-496.0289,0.564557,32,0.966250
27,507,3049.603027,50.400410,-497.8044,0.564557,32,0.966250
27,508,2936.380371,49.175049,-499.5823,0.564557,32,0.966250
27,509,2830.654053,47.966972,-501.3532,0.564557,32,0.966250
27,510,2731.899170,46.787071,-503.1396,0.564557,32,0.966250
28,511,2657.726318,45.914600,-503.1892,0.570958,32,0.964375
28,512,8520.796875,82.908943,-504.9565,0.570958,32,0.964375
28,513,8212.825195,81.517601,-506.9142,0.570958,32,0.964375
28,514,7913.806152,80.185326,-508.8129,0.570958,32,0.964375
28,515,7624.298340,78.877464,-510.6876,0.570958,32,0.964375
28,516,7341.003906,77.571808,-512.5616,0.570958,32,0.964375
28,517,7066.659668,76.278954,-514.4230,0.570958,32,0.964375
28,518,6798.479492,74.988434,-516.2892,0.570958,32,0.964375
28,519,6539.054199,73.718864,-518.1460,0.570958,32,0.964375
28,520,6285.889648,72.447174,-520.0089,0.570958,32,0.964375
28,521,6041.396484,71.185287,-521.8637,0.570958,32,0.964375
28,522,5803.300293,69.916420,-523.7253,0.570958,32,0.964375
28,523,5573.818359,68.654175,-525.5793,0.570958,32,0.964375
28,524,5350.882324,67.382973,-527.4404,0.570958,32,0.964375
28,525,5136.506348,66.117821,-529.2942,0.570958,32,0.964375
28,526,4928.840820,64.842064,-531.1545,0.570958,32,0.964375
28,527,4729.689941,63.571346,-533.0078,0.570958,32,0.964375
28,528,4537.407715,62.290386,-534.8677,0.570958,32,0.964375
28,529,4353.597656,61.014969,-536.7214,0.570958,32,0.964375
28,530,4176.843262,59.731346,-538.5828,0.570958,32,0.964375
28,531,4008.501953,58.453518,-540.4380,0.570958,32,0.964375
28,532,3847.353516,57.167530,-542.2995,0.570958,32,0.964375
28,533,3694.579102,55.888359,-544.1553,0.570958,32,0.964375
28,534,3549.148926,54.602650,-546.0174,0.570958,32,0.964375
28,535,3412.028564,53.323570,-547.8743,0.570958,32,0.964375
28,536,3282.386719,52.038044,-549.7357,0.570958,32,0.964375
28,537,3160.989502,50.766544,-551.5955,0.570958,32,0.964375
28,538,3047.200195,49.522114,-553.4655,0.570958,32,0.964375
28,539,2941.522217,48.318760,-555.3224,0.570958,32,0.964375
28,540,2843.537842,47.180904,-557.1810,0.570958,32,0.964375
29,541,2748.565674,46.003880,-559.6301,0.564108,32,0.962500
29,542,8888.340820,84.757851,-561.4937,0.564108,32,0.962500
29,543,8556.180664,83.252792,-563.5940,0.564108,32,0.962500
29,544,8234.654297,81.827660,-565.6154,0.564108,32,0.962500
29,545,7923.510742,80.431015,-567.6087,0.564108,32,0.962500
29,546,7619.229980,79.035820,-569.6031,0.564108,32,0.962500
29,547,7324.649902,77.655365,-571.5839,0.564108,32,0.962500
29,548,7036.880371,76.279716,-573.5707,0.564109,32,0.962500
29,549,6758.673828,74.922516,-575.5486,0.564108,32,0.962500
29,550,6487.461426,73.560341,-577.5355,0.564108,32,0.962500
29,551,6225.801270,72.207420,-579.5145,0.564108,32,0.962500
29,552,5971.396484,70.843910,-581.5027,0.564108,32,0.962500
29,553,5726.553223,69.486870,-583.4837,0.564108,32,0.962500
29,554,5489.236816,68.119026,-585.4749,0.564108,32,0.962500
29,555,5261.494141,66.755959,-587.4589,0.564108,32,0.962500
29,556,5041.537109,65.380516,-589.4514,0.564108,32,0.962500
29,557,4831.157227,64.010330,-591.4370,0.564108,32,0.962500
29,558,4628.788086,62.628605,-593.4307,0.564108,32,0.962500
29,559,4436.005859,61.252426,-595.4168,0.564108,32,0.962500
29,560,4251.484375,59.868336,-597.4127,0.564108,32,0.962500
29,561,4076.528320,58.491360,-599.4023,0.564108,32,0.962500
29,562,3910.024414,57.106548,-601.3989,0.564108,32,0.962500
29,563,3753.065186,55.729828,-603.3893,0.564108,32,0.962500
29,564,3604.739990,54.347126,-605.3882,0.564108,32,0.962500
29,565,3465.901611,52.978157,-607.3789,0.564108,32,0.962500
29,566,3335.826416,51.633274,-609.3702,0.564108,32,0.962500
29,567,3215.173584,50.344673,-611.3563,0.564108,32,0.962500
29,568,3103.455078,49.128723,-613.3590,0.564108,32,0.962500
29,569,3001.021240,47.995834,-615.3261,0.564108,32,0.962500
29,570,2907.593750,46.990582,-617.3325,0.564108,32,0.962500
30,571,2838.887695,46.279949,-618.0220,0.565791,32,0.960625
30,572,9434.679688,87.208580,-620.0841,0.565791,32,0.960625
30,573,9072.333984,85.625183,-622.3145,0.565791,32,0.960625
30,574,8722.360352,84.114937,-624.4720,0.565791,32,0.960625
30,575,8383.678711,82.636871,-626.5989,0.565791,32,0.960625
30,576,8054.092773,81.169701,-628.7176,0.565791,32,0.960625
30,577,7735.132324,79.725082,-630.8242,0.565791,32,0.960625
30,578,7424.920410,78.286743,-632.9316,0.565791,32,0.960625
30,579,7125.416992,76.862053,-635.0289,0.565791,32,0.960625
30,580,6834.575195,75.432487,-637.1304,0.565791,32,0.960625
30,581,6554.468750,74.011299,-639.2228,0.565791,32,0.960625
30,582,6283.031738,72.580467,-641.3215,0.565790,32,0.960625
30,583,6022.365234,71.155998,-643.4116,0.565791,32,0.960625
30,584,5770.456543,69.720367,-645.5094,0.565791,32,0.960625
30,585,5529.305664,68.290817,-647.5988,0.565790,32,0.960625
30,586,5297.088867,66.850182,-649.6965,0.565791,32,0.960625
30,587,5075.571289,65.417381,-651.7885,0.565790,32,0.960625
30,588,4863.162598,63.973797,-653.8886,0.565791,32,0.960625
30,589,4661.363281,62.536556,-655.9808,0.565791,32,0.960625
30,590,4468.870117,61.090069,-658.0809,0.565791,32,0.960625
30,591,4286.940918,59.651413,-660.1754,0.565791,32,0.960625
30,592,4114.518066,58.206081,-662.2811,0.565791,32,0.960625
30,593,3952.589844,56.768414,-664.3796,0.565791,32,0.960625
30,594,3800.333008,55.332958,-666.4844,0.565790,32,0.960625
30,595,3658.537354,53.940895,-668.5851,0.565791,32,0.960625
30,596,3526.583252,52.598934,-670.6880,0.565791,32,0.960625
30,597,3405.012207,51.344032,-672.7826,0.565791,32,0.960625
30,598,3293.388428,50.186378,-674.8685,0.565791,32,0.960625
30,599,3192.075439,49.170792,-676.9523,0.565791,32,0.960625
30,600,3100.821777,48.295528,-679.0538,0.565791,32,0.960625
31,601,3028.910889,47.670876,-680.6759,0.566868,32,0.958750
31,602,9998.680664,89.757393,-682.8959,0.566868,32,0.958750
31,603,9603.949219,88.079819,-685.2642,0.566868,32,0.958750
31,604,9223.367188,86.476448,-687.5579,0.566868,32,0.958750
31,605,8854.044922,84.899521,-689.8305,0.566868,32,0.958750
31,606,8496.149414,83.344223,-692.0884,0.566868,32,0.958750
31,607,8149.228027,81.804939,-694.3401,0.566868,32,0.958750
31,608,7813.250977,80.272247,-696.5865,0.566868,32,0.958750
31,609,7488.528320,78.746971,-698.8286,0.566868,32,0.958750
31,610,7174.563477,77.220009,-701.0701,0.566868,32,0.958750
31,611,6872.118652,75.697159,-703.3072,0.566868,32,0.958750
31,612,6580.379395,74.168297,-705.5463,0.566868,32,0.958750
31,613,6300.371094,72.642441,-707.7803,0.566868,32,0.958750
31,614,6031.066406,71.108315,-710.0182,0.566868,32,0.958750
31,615,5773.658203,69.578224,-712.2501,0.566868,32,0.958750
31,616,5526.989746,68.040077,-714.4869,0.566868,32,0.958750
31,617,5292.337891,66.508499,-716.7176,0.566868,32,0.958750
31,618,5068.517578,64.971596,-718.9570,0.566868,32,0.958750
31,619,4856.727051,63.441631,-721.1880,0.566868,32,0.958750
31,620,4655.845215,61.904636,-723.4248,0.566868,32,0.958750
31,621,4466.977051,60.376625,-725.6534,0.566868,32,0.958750
31,622,4289.162598,58.845314,-727.8871,0.566868,32,0.958750
31,623,4123.282227,57.346584,-730.1154,0.566868,32,0.958750
31,624,3968.549072,55.892555,-732.3442,0.566868,32,0.958750
31,625,3825.606689,54.520897,-734.5620,0.566868,32,0.958750
31,626,3693.927246,53.241741,-736.7785,0.566868,32,0.958750
31,627,3573.856201,52.093014,-738.9879,0.566868,32,0.958750
31,628,3465.025635,51.105976,-741.1841,0.566868,32,0.958750
31,629,3367.528809,50.255959,-743.3569,0.566868,32,0.958750
31,630,3281.144775,49.555702,-745.5232,0.566868,32,0.958750
32,631,3233.976807,49.394833,-745.6956,0.573725,32,0.956875
32,632,10551.100586,92.194046,-750.7698,0.561702,32,0.956875
32,633,10161.490234,90.634682,-750.4650,0.572413,32,0.956875
32,634,9736.053711,88.859825,-754.3895,0.563772,32,0.956875
32,635,9349.997070,87.218781,-755.0980,0.568607,32,0.956875
32,636,8955.862305,85.474152,-757.6517,0.567784,32,0.956875
32,637,8620.220703,84.059494,-759.8901,0.570573,32,0.956875
32,638,8271.604492,82.579597,-762.2346,0.568182,32,0.956875
32,639,7928.431641,81.035385,-764.9857,0.566715,32,0.956875
32,640,7571.458496,79.319519,-769.1483,0.565888,32,0.956875
32,641,7246.988770,77.729584,-769.3613,0.572413,32,0.956875
32,642,6936.014160,76.042168,-773.9048,0.562999,32,0.956875
32,643,6639.778809,74.426506,-776.0129,0.566868,32,0.956875
32,644,6356.991699,72.892052,-777.9792,0.563930,32,0.956875
32,645,6074.697266,71.272293,-780.2408,0.563772,32,0.956875
32,646,5816.544922,69.679520,-782.5737,0.563772,32,0.956875
32,647,5588.398926,68.229485,-783.5296,0.570071,32,0.956875
32,648,5389.453125,66.825928,-785.5006,0.572123,32,0.956875
32,649,5100.852539,64.792618,-790.4224,0.565718,32,0.956875
32,650,4928.229492,63.418114,-790.9517,0.567361,32,0.956875
32,651,4720.798340,61.806618,-792.6917,0.572413,32,0.956875
32,652,4547.645996,60.373280,-794.8413,0.568607,32,0.956875
32,653,4372.697266,58.822941,-797.3228,0.573724,32,0.956875
32,654,4199.590820,57.224930,-800.2965,0.567339,32,0.956875
32,655,4055.376709,55.894073,-802.6246,0.567339,32,0.956875
32,656,3915.689209,54.633839,-805.6840,0.565245,32,0.956875
32,657,3813.524414,53.684109,-807.3987,0.564996,32,0.956875
32,658,3725.685791,52.985909,-809.4299,0.568378,32,0.956875
32,659,3609.475830,52.088631,-810.8293,0.569272,32,0.956875
32,660,3506.914795,51.374054,-814.7563,0.565800,32,0.956875
33,661,3466.303223,51.238575,-814.8107,0.568726,32,0.955000
33,662,11209.490234,95.160332,-817.5428,0.573903,32,0.955000
33,663,10678.404297,92.557625,-821.4736,0.570043,32,0.955000
33,664,10236.390625,90.850037,-822.5564,0.567665,32,0.955000
33,665,9877.547852,89.652473,-825.6495,0.568182,32,0.955000
33,666,9418.621094,87.686234,-830.9045,0.559691,32,0.955000
33,667,8957.438477,85.562271,-831.6869,0.568393,32,0.955000
33,668,8615.424805,84.222610,-835.6303,0.563369,32,0.955000
33,669,8243.756836,82.450943,-837.9366,0.566659,32,0.955000
33,670,7928.759766,81.085709,-837.5335,0.568405,32,0.955000
33,671,7534.385254,79.108360,-842.9717,0.561106,32,0.955000
33,672,7245.582031,77.614037,-844.2897,0.569864,32,0.955000
33,673,6899.031250,75.694450,-847.3097,0.565232,32,0.955000
33,674,6586.856445,73.974586,-846.7064,0.570460,32,0.955000
33,675,6261.843750,71.958519,-854.0673,0.561493,32,0.955000
33,676,6064.898438,70.769424,-854.9594,0.565346,32,0.955000
33,677,5736.788574,68.685890,-855.6046,0.568476,32,0.955000
33,678,5497.899902,67.005013,-860.2120,0.567384,32,0.955000
33,679,5293.040527,65.480087,-860.4838,0.570294,32,0.955000
33,680,5044.251953,63.425598,-865.9097,0.561584,32,0.955000
33,681,4871.246094,62.033321,-865.5114,0.570813,32,0.955000
33,682,4691.537598,60.480652,-869.2112,0.564955,32,0.955000
33,683,4509.655273,58.821808,-872.5265,0.565232,32,0.955000
33,684,4339.445312,57.471283,-872.8305,0.572636,32,0.955000
33,685,4190.104004,56.327057,-875.9694,0.570493,32,0.955000
33,686,4075.651611,55.405617,-877.7546,0.573947,32,0.955000
33,687,3971.531250,54.556705,-881.9754,0.570693,32,0.955000
33,688,3852.636719,53.663742,-886.1638,0.560102,32,0.955000
33,689,3772.470459,53.292686,-886.5713,0.566009,32,0.955000
33,690,3702.768799,52.768639,-888.1442,0.566606,32,0.955000
39,691,3587.343262,52.002525,-892.7627,0.548009,32,0.953125
39,692,12130.166016,99.333046,-898.1873,0.540506,32,0.953125
39,693,11615.406250,97.231430,-895.0450,0.548763,32,0.953125
39,694,11169.014648,95.619438,-899.7137,0.558829,32,0.953125
39,695,10555.681641,92.786331,-904.4125,0.546832,32,0.953125
39,696,10240.741211,91.691055,-904.8632,0.559117,32,0.953125
39,697,9844.458008,90.398682,-904.2285,0.553928,32,0.953125
39,698,9325.659180,87.990494,-907.6253,0.547324,32,0.953125
39,699,8808.458008,85.373421,-913.1749,0.544581,32,0.953125
39,700,8584.186523,84.471207,-912.3622,0.565579,32,0.953125
39,701,8053.042969,82.050385,-916.4827,0.550534,32,0.953125
39,702,7794.056152,80.558426,-926.6658,0.532773,32,0.953125
39,703,7357.453613,78.371429,-925.4577,0.543614,32,0.953125
39,704,7088.584961,76.807144,-925.2494,0.550037,32,0.953125
39,705,6738.112305,74.901054,-926.3014,0.561688,32,0.953125
39,706,6453.808105,72.951195,-934.2995,0.543557,32,0.953125
39,707,6204.627930,71.478561,-933.8459,0.554985,32,0.953125
39,708,6006.973633,69.799774,-939.3151,0.550517,32,0.953125
39,709,5676.688477,67.533379,-944.2161,0.540958,32,0.953125
39,710,5437.576172,65.772324,-944.4066,0.541829,32,0.953125
39,711,5302.600586,64.776443,-941.2883,0.553106,32,0.953125
39,712,4994.131836,62.009739,-949.2150,0.547733,32,0.953125
39,713,4831.377930,60.630611,-954.7449,0.535306,32,0.953125
39,714,4713.407227,59.715439,-954.4093,0.546222,32,0.953125
39,715,4607.958984,59.063374,-951.6805,0.552523,32,0.953125
39,716,4334.776367,56.950768,-964.6329,0.530234,32,0.953125
39,717,4302.754395,57.021862,-959.8511,0.545771,32,0.953125
39,718,4214.961914,56.441788,-961.9376,0.553852,32,0.953125
39,719,4025.885498,54.951103,-969.6191,0.543655,32,0.953125
39,720,4041.524414,55.388519,-968.7970,0.544462,32,0.953125
40,721,3899.569336,54.522675,-969.9196,0.545432,32,0.951250
40,722,12897.484375,102.472244,-972.0760,0.548914,32,0.951250
40,723,12199.018555,99.601669,-973.9594,0.553700,32,0.951250
40,724,11713.709961,97.791718,-975.6816,0.557423,32,0.951250
40,725,11240.451172,96.343895,-974.8997,0.553146,32,0.951250
40,726,10645.764648,93.723343,-981.8227,0.546089,32,0.951250
40,727,10178.897461,91.595749,-987.9481,0.536529,32,0.951250
40,728,9658.105469,89.305878,-993.9216,0.546565,32,0.951250
40,729,9228.082031,87.386353,-994.3246,0.538369,32,0.951250
40,730,8901.338867,86.277275,-987.8372,0.562860,32,0.951250
40,731,8538.692383,84.450798,-994.6474,0.557055,32,0.951250
40,732,8063.167480,81.839371,-999.4150,0.538455,32,0.951250
40,733,7685.266602,79.753014,-1006.1337,0.542447,32,0.951250
40,734,7510.064453,79.100578,-1001.4839,0.574636,32,0.951250
40,735,7143.012695,76.842361,-1008.2201,0.550860,32,0.951250
40,736,6712.637207,74.297623,-1012.9500,0.543686,32,0.951250
40,737,6476.488770,72.601715,-1016.4824,0.546411,32,0.951250
40,738,6117.037598,70.195786,-1015.8300,0.551546,32,0.951250
40,739,5954.709473,68.939713,-1018.3561,0.547013,32,0.951250
40,740,5744.945312,67.462463,-1017.7924,0.562021,32,0.951250
40,741,5462.343750,65.477226,-1022.8315,0.540687,32,0.951250
40,742,5270.708008,63.453907,-1031.1815,0.541780,32,0.951250
40,743,5062.385742,61.993141,-1031.5645,0.538316,32,0.951250
40,744,5019.930176,61.825314,-1024.8733,0.563364,32,0.951250
40,745,4774.148926,60.390602,-1028.5496,0.555153,32,0.951250
40,746,4611.322754,58.589314,-1042.1769,0.541083,32,0.951250
40,747,4418.823242,57.747726,-1040.5591,0.544929,32,0.951250
40,748,4424.876465,57.943619,-1043.4946,0.550778,32,0.951250
40,749,4300.986816,57.226639,-1044.3934,0.549912,32,0.951250
40,750,4206.605957,56.748314,-1046.7616,0.550763,32,0.951250
41,751,4149.316895,56.754410,-1042.4442,0.568540,32,0.949375
41,752,13067.136719,103.285294,-1048.6576,0.556781,32,0.949375
41,753,12623.782227,101.705231,-1048.5262,0.569550,32,0.949375
41,754,11930.598633,99.172874,-1058.3525,0.535341,32,0.949375
41,755,11403.824219,96.998833,-1057.4178,0.553088,32,0.949375
41,756,10869.068359,94.703300,-1065.2043,0.552603,32,0.949375
41,757,10373.200195,92.353439,-1071.1030,0.544761,32,0.949375
41,758,9754.019531,89.799736,-1069.6134,0.541838,32,0.949375
41,759,9520.782227,88.692406,-1071.1210,0.543949,32,0.949375
41,760,9132.541992,86.689125,-1079.4561,0.548705,32,0.949375
41,761,8591.706055,84.479729,-1077.4701,0.545464,32,0.949375
41,762,8154.026855,82.067520,-1080.5115,0.548027,32,0.949375
41,763,8058.847656,81.894035,-1078.2181,0.556095,32,0.949375
41,764,7595.756836,78.996834,-1086.0642,0.554702,32,0.949375
