decision_time,job_id,allowed_machine_indices,avail_actions,action_idx,state_n_jobs_arrived,state_n_jobs_processing,state_n_jobs_waiting,state_n_ops_arrived,state_n_ops_processing,state_n_ops_waiting,state_avg_machine_util,state_avg_operator_util,state_global_avg_wait,state_episode_time_fraction
80.0,21,"[2, 4]","[0, 0, 0, 0, 0]",0,4.0,10.0,0.0,14.0,10.0,4.0,0.4000000059604645,0.0,666.90283203125,0.800000011920929
80.0,26,[3],"[0, 0, 0, 0, 0]",0,4.0,10.0,0.0,14.0,10.0,4.0,0.4000000059604645,0.0,666.90283203125,0.800000011920929
80.0,19,[3],"[0, 0, 0, 0, 0]",0,4.0,10.0,0.0,14.0,10.0,4.0,0.4000000059604645,0.0,666.90283203125,0.800000011920929
80.0,29,[3],"[0, 0, 0, 0, 0]",0,4.0,10.0,0.0,14.0,10.0,4.0,0.4000000059604645,0.0,666.90283203125,0.800000011920929
81.0,12,[3],"[0, 0, 0, 1, 0]",0,4.0,10.0,0.0,14.0,10.0,4.0,0.20000000298023224,0.0,666.90283203125,0.8100000023841858
81.0,20,[3],"[0, 0, 0, 1, 0]",0,4.0,10.0,0.0,14.0,10.0,4.0,0.20000000298023224,0.0,666.90283203125,0.8100000023841858
81.0,21,"[2, 4]","[0, 0, 0, 0, 1]",0,4.0,10.0,0.0,14.0,10.0,4.0,0.20000000298023224,0.0,666.90283203125,0.8100000023841858
81.0,26,[3],"[0, 0, 0, 1, 0]",0,4.0,10.0,0.0,14.0,10.0,4.0,0.20000000298023224,0.0,666.90283203125,0.8100000023841858
81.0,19,[3],"[0, 0, 0, 1, 0]",0,4.0,10.0,0.0,14.0,10.0,4.0,0.20000000298023224,0.0,666.90283203125,0.8100000023841858
81.0,29,[3],"[0, 0, 0, 1, 0]",0,4.0,10.0,0.0,14.0,10.0,4.0,0.20000000298023224,0.0,666.90283203125,0.8100000023841858
81.0,30,"[0, 3, 4]","[0, 0, 0, 1, 1]",3,4.0,10.0,0.0,14.0,10.0,4.0,0.20000000298023224,0.0,666.90283203125,0.8100000023841858
82.0,12,[3],"[0, 0, 0, 0, 0]",0,4.0,10.0,0.0,14.0,10.0,4.0,0.4000000059604645,0.0,684.7232055664062,0.8199999928474426
82.0,20,[3],"[0, 0, 0, 0, 0]",0,4.0,10.0,0.0,14.0,10.0,4.0,0.4000000059604645,0.0,684.7232055664062,0.8199999928474426
82.0,21,"[2, 4]","[0, 0, 0, 0, 0]",0,4.0,10.0,0.0,14.0,10.0,4.0,0.4000000059604645,0.0,684.7232055664062,0.8199999928474426
82.0,26,[3],"[0, 0, 0, 0, 0]",0,4.0,10.0,0.0,14.0,10.0,4.0,0.4000000059604645,0.0,684.7232055664062,0.8199999928474426
82.0,19,[3],"[0, 0, 0, 0, 0]",0,4.0,10.0,0.0,14.0,10.0,4.0,0.4000000059604645,0.0,684.7232055664062,0.8199999928474426
82.0,29,[3],"[0, 0, 0, 0, 0]",0,4.0,10.0,0.0,14.0,10.0,4.0,0.4000000059604645,0.0,684.7232055664062,0.8199999928474426
83.0,12,[3],"[0, 0, 0, 1, 0]",0,4.0,10.0,0.0,14.0,10.0,4.0,0.20000000298023224,0.0,694.8732299804688,0.8299999833106995
83.0,20,[3],"[0, 0, 0, 1, 0]",0,4.0,10.0,0.0,14.0,10.0,4.0,0.20000000298023224,0.0,694.8732299804688,0.8299999833106995
83.0,21,"[2, 4]","[0, 0, 1, 0, 1]",0,4.0,10.0,0.0,14.0,10.0,4.0,0.20000000298023224,0.0,694.8732299804688,0.8299999833106995
83.0,26,[3],"[0, 0, 0, 1, 0]",0,4.0,10.0,0.0,14.0,10.0,4.0,0.20000000298023224,0.0,694.8732299804688,0.8299999833106995
83.0,19,[3],"[0, 0, 0, 1, 0]",0,4.0,10.0,0.0,14.0,10.0,4.0,0.20000000298023224,0.0,694.8732299804688,0.8299999833106995
83.0,29,[3],"[0, 0, 0, 1, 0]",0,4.0,10.0,0.0,14.0,10.0,4.0,0.20000000298023224,0.0,694.8732299804688,0.8299999833106995
83.0,30,"[0, 2, 4]","[0, 0, 1, 0, 1]",4,4.0,10.0,0.0,14.0,10.0,4.0,0.20000000298023224,0.0,694.8732299804688,0.8299999833106995
83.0,25,"[0, 2, 3, 4]","[0, 0, 1, 0, 0]",0,4.0,10.0,0.0,14.0,10.0,4.0,0.4000000059604645,0.0,694.8732299804688,0.8299999833106995
84.0,12,[3],"[0, 0, 0, 0, 0]",0,4.0,10.0,0.0,14.0,10.0,4.0,0.4000000059604645,0.0,695.1232299804688,0.8399999737739563
84.0,20,[3],"[0, 0, 0, 0, 0]",0,4.0,10.0,0.0,14.0,10.0,4.0,0.4000000059604645,0.0,695.1232299804688,0.8399999737739563
84.0,21,"[2, 4]","[0, 0, 1, 0, 0]",2,4.0,10.0,0.0,14.0,10.0,4.0,0.4000000059604645,0.0,695.1232299804688,0.8399999737739563
84.0,26,[3],"[0, 0, 0, 0, 0]",0,4.0,10.0,0.0,14.0,10.0,4.0,0.6000000238418579,0.0,695.1232299804688,0.8399999737739563
84.0,19,[3],"[0, 0, 0, 0, 0]",0,4.0,10.0,0.0,14.0,10.0,4.0,0.6000000238418579,0.0,695.1232299804688,0.8399999737739563
84.0,29,[3],"[0, 0, 0, 0, 0]",0,4.0,10.0,0.0,14.0,10.0,4.0,0.6000000238418579,0.0,695.1232299804688,0.8399999737739563
84.0,25,"[0, 2, 3, 4]","[0, 0, 0, 0, 0]",2,4.0,10.0,0.0,14.0,10.0,4.0,0.6000000238418579,0.0,695.1232299804688,0.8399999737739563
85.0,31,"[1, 2, 4]","[0, 0, 0, 0, 1]",0,4.0,10.0,0.0,14.0,10.0,4.0,0.4000000059604645,0.0,726.5982055664062,0.8500000238418579
85.0,12,[3],"[0, 0, 0, 1, 0]",3,4.0,10.0,0.0,14.0,10.0,4.0,0.4000000059604645,0.0,726.5982055664062,0.8500000238418579
85.0,20,[3],"[0, 0, 0, 0, 0]",3,4.0,10.0,0.0,14.0,10.0,4.0,0.6000000238418579,0.0,726.5982055664062,0.8500000238418579
85.0,26,[3],"[0, 0, 0, 0, 0]",3,4.0,10.0,0.0,14.0,10.0,4.0,0.6000000238418579,0.0,726.5982055664062,0.8500000238418579
85.0,19,[3],"[0, 0, 0, 0, 0]",3,4.0,10.0,0.0,14.0,10.0,4.0,0.6000000238418579,0.0,726.5982055664062,0.8500000238418579
85.0,29,[3],"[0, 0, 0, 0, 0]",3,4.0,10.0,0.0,14.0,10.0,4.0,0.6000000238418579,0.0,726.5982055664062,0.8500000238418579
85.0,25,"[0, 2, 3, 4]","[0, 0, 0, 0, 0]",3,4.0,10.0,0.0,14.0,10.0,4.0,0.6000000238418579,0.0,726.5982055664062,0.8500000238418579
85.0,30,"[1, 3, 4]","[0, 0, 0, 0, 0]",3,4.0,10.0,0.0,14.0,10.0,4.0,0.6000000238418579,0.0,726.5982055664062,0.8500000238418579
86.0,31,"[1, 2, 4]","[0, 0, 0, 0, 0]",0,4.0,10.0,0.0,14.0,10.0,4.0,0.6000000238418579,0.0,774.023193359375,0.8600000143051147
86.0,26,[3],"[0, 0, 0, 0, 0]",0,4.0,10.0,0.0,14.0,10.0,4.0,0.6000000238418579,0.0,774.023193359375,0.8600000143051147
86.0,19,[3],"[0, 0, 0, 0, 0]",0,4.0,10.0,0.0,14.0,10.0,4.0,0.6000000238418579,0.0,774.023193359375,0.8600000143051147
86.0,29,[3],"[0, 0, 0, 0, 0]",0,4.0,10.0,0.0,14.0,10.0,4.0,0.6000000238418579,0.0,774.023193359375,0.8600000143051147
86.0,25,"[0, 2, 3, 4]","[0, 0, 0, 0, 0]",0,4.0,10.0,0.0,14.0,10.0,4.0,0.6000000238418579,0.0,774.023193359375,0.8600000143051147
86.0,30,"[1, 3, 4]","[0, 0, 0, 0, 0]",0,4.0,10.0,0.0,14.0,10.0,4.0,0.6000000238418579,0.0,774.023193359375,0.8600000143051147
87.0,32,"[2, 4]","[0, 0, 1, 0, 1]",2,4.0,10.0,0.0,14.0,10.0,4.0,0.4000000059604645,0.0,808.918212890625,0.8700000047683716
87.0,31,"[1, 2, 4]","[0, 0, 0, 0, 1]",1,4.0,10.0,0.0,14.0,10.0,4.0,0.6000000238418579,0.0,808.918212890625,0.8700000047683716
87.0,26,[3],"[0, 0, 0, 0, 0]",0,4.0,10.0,0.0,14.0,10.0,4.0,0.6000000238418579,0.0,808.918212890625,0.8700000047683716
87.0,19,[3],"[0, 0, 0, 0, 0]",0,4.0,10.0,0.0,14.0,10.0,4.0,0.6000000238418579,0.0,808.918212890625,0.8700000047683716
87.0,29,[3],"[0, 0, 0, 0, 0]",0,4.0,10.0,0.0,14.0,10.0,4.0,0.6000000238418579,0.0,808.918212890625,0.8700000047683716
87.0,25,"[0, 2, 3, 4]","[0, 0, 0, 0, 1]",2,4.0,10.0,0.0,14.0,10.0,4.0,0.6000000238418579,0.0,808.918212890625,0.8700000047683716
87.0,30,"[1, 3, 4]","[0, 0, 0, 0, 0]",1,4.0,10.0,0.0,14.0,10.0,4.0,0.6000000238418579,0.0,808.918212890625,0.8700000047683716
87.0,12,"[2, 4]","[0, 0, 0, 0, 0]",2,4.0,10.0,0.0,14.0,10.0,4.0,0.6000000238418579,0.0,808.918212890625,0.8700000047683716
88.0,24,"[0, 2, 3, 4]","[0, 0, 0, 0, 1]",4,4.0,10.0,0.0,14.0,10.0,4.0,0.4000000059604645,0.0,830.1746215820312,0.8799999952316284
88.0,31,"[1, 2, 4]","[0, 0, 0, 0, 0]",1,4.0,10.0,0.0,14.0,10.0,4.0,0.6000000238418579,0.0,830.1746215820312,0.8799999952316284
88.0,26,[3],"[0, 0, 0, 0, 0]",0,4.0,10.0,0.0,14.0,10.0,4.0,0.6000000238418579,0.0,830.1746215820312,0.8799999952316284
88.0,19,[3],"[0, 0, 0, 0, 0]",0,4.0,10.0,0.0,14.0,10.0,4.0,0.6000000238418579,0.0,830.1746215820312,0.8799999952316284
88.0,29,[3],"[0, 0, 0, 0, 0]",0,4.0,10.0,0.0,14.0,10.0,4.0,0.6000000238418579,0.0,830.1746215820312,0.8799999952316284
88.0,30,"[1, 3, 4]","[0, 0, 0, 0, 0]",1,4.0,10.0,0.0,14.0,10.0,4.0,0.6000000238418579,0.0,830.1746215820312,0.8799999952316284
88.0,12,"[2, 4]","[0, 0, 0, 0, 0]",4,4.0,10.0,0.0,14.0,10.0,4.0,0.6000000238418579,0.0,830.1746215820312,0.8799999952316284
89.0,31,"[1, 2, 4]","[0, 0, 0, 0, 0]",0,4.0,10.0,0.0,14.0,10.0,4.0,0.4000000059604645,0.0,831.1495971679688,0.8899999856948853
89.0,26,[3],"[0, 0, 0, 1, 0]",0,4.0,10.0,0.0,14.0,10.0,4.0,0.4000000059604645,0.0,831.1495971679688,0.8899999856948853
89.0,19,[3],"[0, 0, 0, 1, 0]",0,4.0,10.0,0.0,14.0,10.0,4.0,0.4000000059604645,0.0,831.1495971679688,0.8899999856948853
89.0,29,[3],"[0, 0, 0, 1, 0]",0,4.0,10.0,0.0,14.0,10.0,4.0,0.4000000059604645,0.0,831.1495971679688,0.8899999856948853
89.0,30,"[1, 3, 4]","[0, 0, 0, 1, 0]",0,4.0,10.0,0.0,14.0,10.0,4.0,0.4000000059604645,0.0,831.1495971679688,0.8899999856948853
89.0,12,"[2, 4]","[0, 0, 0, 0, 0]",0,4.0,10.0,0.0,14.0,10.0,4.0,0.4000000059604645,0.0,831.1495971679688,0.8899999856948853
89.0,33,"[0, 2, 4]","[1, 0, 0, 0, 0]",0,4.0,10.0,0.0,14.0,10.0,4.0,0.4000000059604645,0.0,831.1495971679688,0.8899999856948853
90.0,34,[3],"[0, 0, 0, 0, 0]",0,4.0,10.0,0.0,14.0,10.0,4.0,0.4000000059604645,0.0,859.6058349609375,0.8999999761581421
90.0,32,"[0, 2, 3, 4]","[0, 0, 0, 0, 1]",2,4.0,10.0,0.0,14.0,10.0,4.0,0.4000000059604645,0.0,859.6058349609375,0.8999999761581421
90.0,31,"[1, 2, 4]","[0, 1, 0, 0, 1]",1,4.0,10.0,0.0,14.0,10.0,4.0,0.4000000059604645,0.0,859.6058349609375,0.8999999761581421
90.0,26,[3],"[0, 0, 0, 0, 0]",0,4.0,10.0,0.0,14.0,10.0,4.0,0.6000000238418579,0.0,859.6058349609375,0.8999999761581421
90.0,19,[3],"[0, 0, 0, 0, 0]",0,4.0,10.0,0.0,14.0,10.0,4.0,0.6000000238418579,0.0,859.6058349609375,0.8999999761581421
90.0,29,[3],"[0, 0, 0, 0, 0]",0,4.0,10.0,0.0,14.0,10.0,4.0,0.6000000238418579,0.0,859.6058349609375,0.8999999761581421
90.0,30,"[1, 3, 4]","[0, 0, 0, 0, 0]",1,4.0,10.0,0.0,14.0,10.0,4.0,0.6000000238418579,0.0,859.6058349609375,0.8999999761581421
90.0,12,"[2, 4]","[0, 0, 0, 0, 0]",4,4.0,10.0,0.0,14.0,10.0,4.0,0.6000000238418579,0.0,859.6058349609375,0.8999999761581421
91.0,34,[3],"[0, 0, 0, 1, 0]",0,4.0,10.0,0.0,14.0,10.0,4.0,0.6000000238418579,0.0,886.8521118164062,0.9100000262260437
91.0,26,[3],"[0, 0, 0, 1, 0]",0,4.0,10.0,0.0,14.0,10.0,4.0,0.6000000238418579,0.0,886.8521118164062,0.9100000262260437
91.0,19,[3],"[0, 0, 0, 1, 0]",0,4.0,10.0,0.0,14.0,10.0,4.0,0.6000000238418579,0.0,886.8521118164062,0.9100000262260437
91.0,29,[3],"[0, 0, 0, 1, 0]",0,4.0,10.0,0.0,14.0,10.0,4.0,0.6000000238418579,0.0,886.8521118164062,0.9100000262260437
91.0,30,"[1, 3, 4]","[0, 0, 0, 1, 1]",0,4.0,10.0,0.0,14.0,10.0,4.0,0.6000000238418579,0.0,886.8521118164062,0.9100000262260437
91.0,12,"[2, 4]","[0, 0, 0, 0, 1]",0,4.0,10.0,0.0,14.0,10.0,4.0,0.6000000238418579,0.0,886.8521118164062,0.9100000262260437
91.0,35,"[0, 1]","[0, 0, 0, 0, 0]",0,4.0,10.0,0.0,14.0,10.0,4.0,0.6000000238418579,0.0,886.8521118164062,0.9100000262260437
92.0,34,[3],"[0, 0, 0, 1, 0]",0,4.0,10.0,0.0,14.0,10.0,4.0,0.4000000059604645,0.0,909.888427734375,0.9200000166893005
92.0,26,[3],"[0, 0, 0, 1, 0]",0,4.0,10.0,0.0,14.0,10.0,4.0,0.4000000059604645,0.0,909.888427734375,0.9200000166893005
92.0,19,[3],"[0, 0, 0, 1, 0]",0,4.0,10.0,0.0,14.0,10.0,4.0,0.4000000059604645,0.0,909.888427734375,0.9200000166893005
92.0,29,[3],"[0, 0, 0, 1, 0]",0,4.0,10.0,0.0,14.0,10.0,4.0,0.4000000059604645,0.0,909.888427734375,0.9200000166893005
92.0,30,"[1, 3, 4]","[0, 1, 0, 1, 1]",0,4.0,10.0,0.0,14.0,10.0,4.0,0.4000000059604645,0.0,909.888427734375,0.9200000166893005
92.0,12,"[2, 4]","[0, 0, 0, 0, 1]",0,4.0,10.0,0.0,14.0,10.0,4.0,0.4000000059604645,0.0,909.888427734375,0.9200000166893005
92.0,31,[3],"[0, 0, 0, 1, 0]",0,4.0,10.0,0.0,14.0,10.0,4.0,0.4000000059604645,0.0,909.888427734375,0.9200000166893005
92.0,33,"[1, 3, 4]","[0, 0, 0, 1, 1]",1,4.0,10.0,0.0,14.0,10.0,4.0,0.4000000059604645,0.0,909.888427734375,0.9200000166893005
93.0,36,"[0, 1]","[0, 1, 0, 0, 0]",1,4.0,10.0,0.0,14.0,10.0,4.0,0.20000000298023224,0.0,909.888427734375,0.9300000071525574
93.0,34,[3],"[0, 0, 0, 1, 0]",3,4.0,10.0,0.0,14.0,10.0,4.0,0.4000000059604645,0.0,909.888427734375,0.9300000071525574
93.0,26,[3],"[0, 0, 0, 0, 0]",3,4.0,10.0,0.0,14.0,10.0,4.0,0.6000000238418579,0.0,909.888427734375,0.9300000071525574
93.0,19,[3],"[0, 0, 0, 0, 0]",3,4.0,10.0,0.0,14.0,10.0,4.0,0.6000000238418579,0.0,909.888427734375,0.9300000071525574
93.0,29,[3],"[0, 0, 0, 0, 0]",3,4.0,10.0,0.0,14.0,10.0,4.0,0.6000000238418579,0.0,909.888427734375,0.9300000071525574
93.0,12,"[2, 4]","[0, 0, 0, 0, 0]",2,4.0,10.0,0.0,14.0,10.0,4.0,0.6000000238418579,0.0,909.888427734375,0.9300000071525574
93.0,31,[3],"[0, 0, 0, 0, 0]",3,4.0,10.0,0.0,14.0,10.0,4.0,0.6000000238418579,0.0,909.888427734375,0.9300000071525574
93.0,33,"[1, 3, 4]","[0, 0, 0, 0, 0]",1,4.0,10.0,0.0,14.0,10.0,4.0,0.6000000238418579,0.0,909.888427734375,0.9300000071525574
94.0,26,[3],"[0, 0, 0, 0, 0]",0,4.0,10.0,0.0,14.0,10.0,4.0,0.6000000238418579,0.0,957.4949340820312,0.9399999976158142
94.0,19,[3],"[0, 0, 0, 0, 0]",0,4.0,10.0,0.0,14.0,10.0,4.0,0.6000000238418579,0.0,957.4949340820312,0.9399999976158142
94.0,29,[3],"[0, 0, 0, 0, 0]",0,4.0,10.0,0.0,14.0,10.0,4.0,0.6000000238418579,0.0,957.4949340820312,0.9399999976158142
94.0,12,"[2, 4]","[0, 0, 0, 0, 0]",0,4.0,10.0,0.0,14.0,10.0,4.0,0.6000000238418579,0.0,957.4949340820312,0.9399999976158142
94.0,31,[3],"[0, 0, 0, 0, 0]",0,4.0,10.0,0.0,14.0,10.0,4.0,0.6000000238418579,0.0,957.4949340820312,0.9399999976158142
94.0,33,"[1, 3, 4]","[0, 0, 0, 0, 0]",0,4.0,10.0,0.0,14.0,10.0,4.0,0.6000000238418579,0.0,957.4949340820312,0.9399999976158142
95.0,35,"[1, 2, 4]","[0, 1, 1, 0, 1]",4,4.0,10.0,0.0,14.0,10.0,4.0,0.20000000298023224,0.0,966.8198852539062,0.949999988079071
95.0,26,[3],"[0, 0, 0, 1, 0]",0,4.0,10.0,0.0,14.0,10.0,4.0,0.4000000059604645,0.0,966.8198852539062,0.949999988079071
95.0,19,[3],"[0, 0, 0, 1, 0]",0,4.0,10.0,0.0,14.0,10.0,4.0,0.4000000059604645,0.0,966.8198852539062,0.949999988079071
95.0,29,[3],"[0, 0, 0, 1, 0]",0,4.0,10.0,0.0,14.0,10.0,4.0,0.4000000059604645,0.0,966.8198852539062,0.949999988079071
95.0,12,"[2, 4]","[0, 0, 1, 0, 0]",4,4.0,10.0,0.0,14.0,10.0,4.0,0.4000000059604645,0.0,966.8198852539062,0.949999988079071
95.0,31,[3],"[0, 0, 0, 1, 0]",0,4.0,10.0,0.0,14.0,10.0,4.0,0.4000000059604645,0.0,966.8198852539062,0.949999988079071
95.0,33,"[1, 3, 4]","[0, 0, 0, 1, 0]",4,4.0,10.0,0.0,14.0,10.0,4.0,0.4000000059604645,0.0,966.8198852539062,0.949999988079071
95.0,36,"[0, 1]","[0, 0, 0, 0, 0]",1,4.0,10.0,0.0,14.0,10.0,4.0,0.4000000059604645,0.0,966.8198852539062,0.949999988079071
95.0,34,[3],"[0, 0, 0, 0, 0]",3,4.0,10.0,0.0,14.0,10.0,4.0,0.4000000059604645,0.0,966.8198852539062,0.949999988079071
96.0,26,[3],"[0, 0, 0, 0, 0]",0,4.0,10.0,0.0,14.0,10.0,4.0,0.4000000059604645,0.0,967.5698852539062,0.9599999785423279
96.0,19,[3],"[0, 0, 0, 0, 0]",0,4.0,10.0,0.0,14.0,10.0,4.0,0.4000000059604645,0.0,967.5698852539062,0.9599999785423279
96.0,29,[3],"[0, 0, 0, 0, 0]",0,4.0,10.0,0.0,14.0,10.0,4.0,0.4000000059604645,0.0,967.5698852539062,0.9599999785423279
96.0,31,[3],"[0, 0, 0, 0, 0]",0,4.0,10.0,0.0,14.0,10.0,4.0,0.4000000059604645,0.0,967.5698852539062,0.9599999785423279
96.0,36,"[0, 1]","[0, 0, 0, 0, 0]",0,4.0,10.0,0.0,14.0,10.0,4.0,0.4000000059604645,0.0,967.5698852539062,0.9599999785423279
96.0,34,[3],"[0, 0, 0, 0, 0]",0,4.0,10.0,0.0,14.0,10.0,4.0,0.4000000059604645,0.0,967.5698852539062,0.9599999785423279
97.0,26,[3],"[0, 0, 0, 0, 0]",0,4.0,10.0,0.0,14.0,10.0,4.0,0.4000000059604645,0.0,967.5698852539062,0.9700000286102295
97.0,19,[3],"[0, 0, 0, 0, 0]",0,4.0,10.0,0.0,14.0,10.0,4.0,0.4000000059604645,0.0,967.5698852539062,0.9700000286102295
97.0,29,[3],"[0, 0, 0, 0, 0]",0,4.0,10.0,0.0,14.0,10.0,4.0,0.4000000059604645,0.0,967.5698852539062,0.9700000286102295
97.0,31,[3],"[0, 0, 0, 0, 0]",0,4.0,10.0,0.0,14.0,10.0,4.0,0.4000000059604645,0.0,967.5698852539062,0.9700000286102295
97.0,36,"[0, 1]","[0, 0, 0, 0, 0]",0,4.0,10.0,0.0,14.0,10.0,4.0,0.4000000059604645,0.0,967.5698852539062,0.9700000286102295
97.0,34,[3],"[0, 0, 0, 0, 0]",0,4.0,10.0,0.0,14.0,10.0,4.0,0.4000000059604645,0.0,967.5698852539062,0.9700000286102295
98.0,35,"[0, 2]","[1, 0, 1, 0, 0]",0,4.0,10.0,0.0,14.0,10.0,4.0,0.20000000298023224,0.0,977.8499145507812,0.9800000190734863
98.0,37,"[0, 2]","[0, 0, 1, 0, 0]",0,4.0,10.0,0.0,14.0,10.0,4.0,0.4000000059604645,0.0,977.8499145507812,0.9800000190734863
98.0,26,[3],"[0, 0, 0, 0, 0]",3,4.0,10.0,0.0,14.0,10.0,4.0,0.4000000059604645,0.0,977.8499145507812,0.9800000190734863
98.0,19,[3],"[0, 0, 0, 0, 0]",3,4.0,10.0,0.0,14.0,10.0,4.0,0.4000000059604645,0.0,977.8499145507812,0.9800000190734863
98.0,29,[3],"[0, 0, 0, 0, 0]",3,4.0,10.0,0.0,14.0,10.0,4.0,0.4000000059604645,0.0,977.8499145507812,0.9800000190734863
98.0,31,[3],"[0, 0, 0, 0, 0]",3,4.0,10.0,0.0,14.0,10.0,4.0,0.4000000059604645,0.0,977.8499145507812,0.9800000190734863
98.0,36,"[0, 1]","[0, 1, 0, 0, 0]",0,4.0,10.0,0.0,14.0,10.0,4.0,0.4000000059604645,0.0,977.8499145507812,0.9800000190734863
98.0,34,[3],"[0, 0, 0, 0, 0]",3,4.0,10.0,0.0,14.0,10.0,4.0,0.4000000059604645,0.0,977.8499145507812,0.9800000190734863
99.0,37,"[0, 2]","[0, 0, 0, 0, 0]",0,4.0,10.0,0.0,14.0,10.0,4.0,0.4000000059604645,0.0,978.7499389648438,0.9900000095367432
99.0,26,[3],"[0, 0, 0, 0, 0]",0,4.0,10.0,0.0,14.0,10.0,4.0,0.4000000059604645,0.0,978.7499389648438,0.9900000095367432
99.0,19,[3],"[0, 0, 0, 0, 0]",0,4.0,10.0,0.0,14.0,10.0,4.0,0.4000000059604645,0.0,978.7499389648438,0.9900000095367432
99.0,29,[3],"[0, 0, 0, 0, 0]",0,4.0,10.0,0.0,14.0,10.0,4.0,0.4000000059604645,0.0,978.7499389648438,0.9900000095367432
99.0,31,[3],"[0, 0, 0, 0, 0]",0,4.0,10.0,0.0,14.0,10.0,4.0,0.4000000059604645,0.0,978.7499389648438,0.9900000095367432
99.0,34,[3],"[0, 0, 0, 0, 0]",0,4.0,10.0,0.0,14.0,10.0,4.0,0.4000000059604645,0.0,978.7499389648438,0.9900000095367432
1.0,0,[1],"[0, 0, 0, 1, 0]",3,4.0,5.0,0.0,14.0,5.0,9.0,0.0,0.0,0.0,0.009999999776482582
1.0,1,[0],"[1, 1, 0, 0, 0]",0,4.0,5.0,0.0,14.0,5.0,9.0,0.20000000298023224,0.0,0.0,0.009999999776482582
1.0,2,"[0, 1, 2]","[0, 0, 0, 0, 1]",0,4.0,5.0,0.0,14.0,5.0,9.0,0.4000000059604645,0.0,0.0,0.009999999776482582
1.0,3,"[0, 1, 2]","[0, 1, 1, 0, 1]",1,4.0,5.0,0.0,14.0,5.0,9.0,0.4000000059604645,0.0,0.0,0.009999999776482582
1.0,4,"[1, 3, 4]","[0, 0, 0, 0, 1]",3,4.0,5.0,0.0,14.0,5.0,9.0,0.6000000238418579,0.0,0.0,0.009999999776482582
2.0,2,"[0, 1, 2]","[0, 0, 0, 0, 1]",4,4.0,5.0,0.0,14.0,5.0,9.0,0.6000000238418579,0.0,3.0,0.019999999552965164
2.0,4,"[1, 3, 4]","[0, 0, 0, 0, 0]",4,4.0,5.0,0.0,14.0,5.0,9.0,0.800000011920929,0.0,3.0,0.019999999552965164
3.0,4,"[1, 3, 4]","[0, 1, 0, 1, 0]",0,4.0,6.0,0.0,14.0,6.0,8.0,0.4000000059604645,0.0,5.0,0.029999999329447746
3.0,3,"[0, 1, 2]","[0, 0, 0, 1, 0]",2,4.0,6.0,0.0,14.0,6.0,8.0,0.4000000059604645,0.0,5.0,0.029999999329447746
3.0,5,"[1, 2, 4]","[0, 0, 0, 0, 0]",1,4.0,6.0,0.0,14.0,6.0,8.0,0.6000000238418579,0.0,5.0,0.029999999329447746
3.0,0,"[0, 1, 2]","[0, 0, 0, 0, 0]",1,4.0,6.0,0.0,14.0,6.0,8.0,0.6000000238418579,0.0,5.0,0.029999999329447746
4.0,6,"[1, 2, 4]","[0, 1, 0, 0, 1]",0,4.0,7.0,0.0,14.0,7.0,7.0,0.4000000059604645,0.0,7.924997329711914,0.03999999910593033
4.0,1,"[1, 2]","[0, 0, 0, 0, 1]",0,4.0,7.0,0.0,14.0,7.0,7.0,0.4000000059604645,0.0,7.924997329711914,0.03999999910593033
4.0,5,"[1, 2, 4]","[0, 0, 0, 0, 1]",0,4.0,7.0,0.0,14.0,7.0,7.0,0.4000000059604645,0.0,7.924997329711914,0.03999999910593033
4.0,0,"[0, 1, 2]","[0, 0, 0, 1, 1]",3,4.0,7.0,0.0,14.0,7.0,7.0,0.4000000059604645,0.0,7.924997329711914,0.03999999910593033
4.0,2,"[0, 1, 2]","[0, 0, 0, 0, 0]",4,4.0,7.0,0.0,14.0,7.0,7.0,0.6000000238418579,0.0,7.924997329711914,0.03999999910593033
5.0,1,"[1, 2]","[0, 0, 0, 0, 1]",0,4.0,7.0,0.0,14.0,7.0,7.0,0.4000000059604645,0.0,9.104997634887695,0.05000000074505806
5.0,5,"[1, 2, 4]","[0, 0, 0, 0, 1]",0,4.0,7.0,0.0,14.0,7.0,7.0,0.4000000059604645,0.0,9.104997634887695,0.05000000074505806
5.0,2,"[0, 1, 2]","[0, 0, 0, 0, 1]",0,4.0,7.0,0.0,14.0,7.0,7.0,0.4000000059604645,0.0,9.104997634887695,0.05000000074505806
5.0,3,"[1, 2]","[0, 0, 0, 0, 1]",4,4.0,7.0,0.0,14.0,7.0,7.0,0.4000000059604645,0.0,9.104997634887695,0.05000000074505806
6.0,1,"[1, 2]","[0, 0, 0, 0, 0]",0,4.0,7.0,0.0,14.0,7.0,7.0,0.6000000238418579,0.0,9.529997825622559,0.05999999865889549
6.0,5,"[1, 2, 4]","[0, 0, 0, 0, 0]",0,4.0,7.0,0.0,14.0,7.0,7.0,0.6000000238418579,0.0,9.529997825622559,0.05999999865889549
6.0,2,"[0, 1, 2]","[0, 0, 0, 0, 0]",0,4.0,7.0,0.0,14.0,7.0,7.0,0.6000000238418579,0.0,9.529997825622559,0.05999999865889549
7.0,1,"[1, 2]","[0, 0, 1, 0, 0]",2,4.0,7.0,0.0,14.0,7.0,7.0,0.4000000059604645,0.0,12.721498489379883,0.07000000029802322
