DP_Index,Episode,Timestamp,Agent_Count,Type
4481,1209,49.85,2,conflict
4482,1210,0.00,4,simultaneous
4483,1210,12.82,3,conflict
4484,1210,29.62,2,conflict
4485,1211,0.00,4,simultaneous
4486,1211,6.40,3,conflict
4487,1211,28.10,2,conflict
4488,1212,0.00,4,simultaneous
4489,1212,8.57,3,conflict
4490,1213,0.00,4,simultaneous
4491,1213,26.80,3,conflict
4492,1213,40.40,2,conflict
4493,1213,43.10,2,conflict
4494,1213,47.05,2,conflict
4495,1214,0.00,4,simultaneous
4496,1214,34.62,3,conflict
4497,1215,0.00,4,simultaneous
4498,1215,27.82,3,conflict
4499,1215,31.82,2,conflict
4500,1216,0.00,4,simultaneous
4501,1216,10.28,3,conflict
4502,1216,13.57,2,conflict
4503,1216,24.27,2,conflict
4504,1216,24.75,2,conflict
4505,1217,0.00,4,simultaneous
4506,1217,11.57,2,simultaneous
4507,1217,13.97,2,conflict
4508,1217,14.62,2,conflict
4509,1217,20.10,2,simultaneous
4510,1217,32.12,2,conflict
4511,1217,36.58,2,conflict
4512,1218,0.00,4,simultaneous
4513,1218,6.58,3,conflict
4514,1218,17.27,2,conflict
4515,1218,24.40,2,conflict
4516,1218,43.82,2,conflict
4517,1219,0.00,4,simultaneous
4518,1219,8.75,3,conflict
4519,1219,14.28,2,conflict
4520,1220,0.00,4,simultaneous
4521,1220,19.57,3,conflict
4522,1220,29.40,2,conflict
4523,1221,0.00,4,simultaneous
4524,1221,24.27,3,conflict
4525,1221,37.98,2,conflict
4526,1221,42.90,2,conflict
4527,1221,49.82,2,conflict
4528,1222,0.00,4,simultaneous
4529,1222,6.43,3,conflict
4530,1222,43.92,2,conflict
4531,1222,43.98,2,conflict
4532,1223,0.00,4,simultaneous
4533,1224,0.00,4,simultaneous
4534,1224,21.27,3,conflict
4535,1224,37.80,2,conflict
4536,1225,0.00,4,simultaneous
4537,1225,7.05,2,simultaneous
4538,1225,7.05,2,conflict
4539,1225,10.57,2,conflict
4540,1225,10.75,2,conflict
4541,1225,19.75,2,conflict
4542,1226,0.00,4,simultaneous
4543,1226,14.75,3,conflict
4544,1226,32.05,2,conflict
4545,1226,35.98,2,conflict
4546,1227,0.00,4,simultaneous
4547,1227,17.75,3,conflict
4548,1227,32.25,2,conflict
4549,1227,35.92,2,conflict
4550,1227,41.62,2,conflict
4551,1228,0.00,4,simultaneous
4552,1228,12.10,2,simultaneous
4553,1228,18.98,2,conflict
4554,1229,0.00,4,simultaneous
4555,1229,49.05,3,conflict
4556,1230,0.00,4,simultaneous
4557,1230,19.05,3,conflict
4558,1230,23.08,2,conflict
4559,1230,27.05,2,conflict
4560,1230,29.15,2,conflict
4561,1230,32.65,2,conflict
4562,1230,46.40,2,conflict
4563,1231,0.00,4,simultaneous
4564,1231,7.80,3,conflict
4565,1231,31.05,2,conflict
4566,1231,44.98,2,conflict
4567,1232,0.00,4,simultaneous
4568,1232,11.40,3,conflict
4569,1232,47.10,2,conflict
4570,1233,0.00,4,simultaneous
4571,1233,4.15,3,conflict
4572,1233,21.10,2,conflict
4573,1234,0.00,4,simultaneous
4574,1234,9.28,3,conflict
4575,1234,19.27,2,conflict
4576,1234,29.75,2,simultaneous
4577,1234,34.27,2,conflict
4578,1234,44.92,2,conflict
4579,1235,0.00,4,simultaneous
4580,1235,23.82,3,conflict
4581,1236,0.00,4,simultaneous
4582,1236,18.98,3,conflict
4583,1236,43.10,2,conflict
4584,1237,0.00,4,simultaneous
4585,1237,47.58,3,conflict
4586,1238,0.00,4,simultaneous
4587,1238,2.40,2,simultaneous
4588,1238,7.55,2,conflict
4589,1238,16.10,2,conflict
4590,1238,24.10,2,conflict
4591,1239,0.00,4,simultaneous
4592,1239,9.82,3,conflict
4593,1239,11.82,2,conflict
4594,1239,45.27,2,conflict
4595,1240,0.00,4,simultaneous
4596,1240,24.98,2,simultaneous
4597,1240,24.98,2,conflict
4598,1240,26.93,2,conflict
4599,1240,29.75,2,conflict
4600,1241,0.00,4,simultaneous
4601,1241,8.28,3,conflict
4602,1241,14.80,2,conflict
4603,1241,38.05,2,conflict
4604,1241,44.82,2,conflict
4605,1242,0.00,4,simultaneous
4606,1242,37.75,3,conflict
4607,1242,46.20,2,conflict
4608,1243,0.00,4,simultaneous
4609,1243,38.05,3,conflict
4610,1243,41.10,2,conflict
4611,1244,0.00,4,simultaneous
4612,1244,22.80,3,conflict
4613,1244,25.10,2,conflict
4614,1244,25.82,2,conflict
4615,1244,44.27,2,conflict
4616,1245,0.00,4,simultaneous
4617,1245,7.20,3,conflict
4618,1245,8.42,2,conflict
4619,1245,36.05,2,conflict
4620,1246,0.00,4,simultaneous
4621,1246,44.82,3,conflict
4622,1247,0.00,4,simultaneous
4623,1247,7.28,3,conflict
4624,1247,30.40,2,conflict
4625,1248,0.00,4,simultaneous
4626,1248,38.40,3,conflict
4627,1248,45.58,2,conflict
4628,1249,0.00,4,simultaneous
4629,1249,5.05,3,conflict
4630,1249,16.82,2,conflict
4631,1249,23.57,2,conflict
4632,1249,39.05,2,conflict
4633,1249,41.92,2,conflict
4634,1250,0.00,4,simultaneous
4635,1250,40.98,3,conflict
4636,1251,0.00,4,simultaneous
4637,1251,23.98,3,conflict
4638,1252,0.00,4,simultaneous
4639,1252,16.93,3,conflict
4640,1253,0.00,4,simultaneous
4641,1253,9.05,3,conflict
4642,1253,28.05,2,conflict
4643,1253,33.05,2,conflict
4644,1253,41.62,2,conflict
4645,1254,0.00,4,simultaneous
4646,1254,11.62,3,conflict
4647,1254,34.75,2,conflict
4648,1254,36.75,2,conflict
4649,1255,0.00,4,simultaneous
4650,1256,0.00,4,simultaneous
4651,1256,7.30,3,conflict
4652,1256,9.58,2,conflict
4653,1256,17.10,2,conflict
4654,1256,45.82,2,conflict
4655,1257,0.00,4,simultaneous
4656,1257,8.97,3,conflict
4657,1257,34.98,2,conflict
4658,1258,0.00,4,simultaneous
4659,1258,16.98,3,conflict
4660,1258,18.75,2,conflict
4661,1259,0.00,4,simultaneous
4662,1259,12.10,3,conflict
4663,1260,0.00,4,simultaneous
4664,1260,11.28,3,conflict
4665,1260,17.57,2,conflict
4666,1260,17.62,2,conflict
4667,1260,44.82,2,conflict
4668,1261,0.00,4,simultaneous
4669,1261,15.97,3,conflict
4670,1261,21.27,2,conflict
4671,1261,29.93,2,conflict
4672,1262,0.00,4,simultaneous
4673,1262,19.10,3,conflict
4674,1262,30.57,2,conflict
4675,1262,35.10,2,conflict
4676,1262,41.05,2,conflict
4677,1263,0.00,4,simultaneous
4678,1263,4.15,3,conflict
4679,1264,0.00,4,simultaneous
4680,1265,0.00,4,simultaneous
4681,1265,12.57,3,conflict
4682,1265,14.75,2,simultaneous
4683,1265,14.75,2,conflict
4684,1265,24.10,2,conflict
4685,1265,24.27,2,conflict
4686,1265,32.82,2,conflict
4687,1265,37.27,2,conflict
4688,1265,40.62,2,conflict
4689,1265,49.80,2,conflict
4690,1266,0.00,4,simultaneous
4691,1266,4.75,2,simultaneous
4692,1266,7.10,2,simultaneous
4693,1266,13.60,2,conflict
4694,1266,20.05,2,conflict
4695,1266,45.62,2,conflict
4696,1267,0.00,4,simultaneous
4697,1267,7.15,3,conflict
4698,1267,10.93,2,conflict
4699,1268,0.00,4,simultaneous
4700,1269,0.00,4,simultaneous
4701,1269,7.28,3,conflict
4702,1269,42.27,2,conflict
4703,1270,0.00,4,simultaneous
4704,1270,9.15,3,conflict
4705,1271,0.00,4,simultaneous
4706,1271,15.40,3,conflict
4707,1272,0.00,4,simultaneous
4708,1272,34.58,3,conflict
4709,1273,0.00,4,simultaneous
4710,1273,9.40,3,conflict
4711,1274,0.00,4,simultaneous
4712,1274,41.98,3,conflict
4713,1274,43.75,2,conflict
4714,1275,0.00,4,simultaneous
4715,1275,10.28,3,conflict
4716,1275,41.62,2,conflict
4717,1276,0.00,4,simultaneous
4718,1276,2.58,2,simultaneous
4719,1276,18.10,2,conflict
4720,1276,21.62,2,conflict
4721,1276,33.27,2,conflict
4722,1276,39.40,2,conflict
4723,1277,0.00,4,simultaneous
4724,1277,6.42,3,conflict
4725,1277,12.57,2,conflict
4726,1277,20.62,2,conflict
4727,1278,0.00,4,simultaneous
4728,1278,11.80,3,conflict
4729,1278,35.75,2,conflict
4730,1279,0.00,4,simultaneous
4731,1279,9.75,2,simultaneous
4732,1279,13.05,2,simultaneous
4733,1279,13.05,2,conflict
4734,1279,13.22,2,conflict
4735,1279,26.75,2,conflict
4736,1279,28.75,2,conflict
4737,1280,0.00,4,simultaneous
4738,1280,8.95,3,conflict
4739,1280,19.98,2,conflict
4740,1280,20.75,2,conflict
4741,1280,22.98,2,conflict
4742,1280,49.05,2,conflict
4743,1281,0.00,4,simultaneous
4744,1281,6.33,3,conflict
4745,1281,7.90,2,conflict
4746,1281,28.98,2,conflict
4747,1282,0.00,4,simultaneous
4748,1282,12.22,3,conflict
4749,1282,15.62,2,conflict
4750,1282,38.80,2,conflict
4751,1283,0.00,4,simultaneous
4752,1283,8.97,3,conflict
4753,1283,31.62,2,conflict
4754,1284,0.00,4,simultaneous
4755,1285,0.00,4,simultaneous
4756,1285,19.27,3,conflict
4757,1285,22.27,2,conflict
4758,1285,31.40,2,conflict
4759,1286,0.00,4,simultaneous
4760,1286,16.82,3,conflict
4761,1286,31.98,2,conflict
4762,1287,0.00,4,simultaneous
4763,1287,45.10,3,conflict
4764,1287,48.98,2,conflict
4765,1288,0.00,4,simultaneous
4766,1288,9.82,3,conflict
4767,1289,0.00,4,simultaneous
4768,1289,25.62,3,conflict
4769,1289,33.62,2,conflict
4770,1290,0.00,4,simultaneous
4771,1290,10.57,3,conflict
4772,1290,15.82,2,conflict
4773,1290,42.82,2,conflict
4774,1291,0.00,4,simultaneous
4775,1291,5.38,3,conflict
4776,1292,0.00,4,simultaneous
4777,1292,8.28,3,conflict
4778,1292,32.27,2,conflict
4779,1292,35.27,2,conflict
4780,1293,0.00,4,simultaneous
4781,1293,31.62,3,conflict
4782,1294,0.00,4,simultaneous
4783,1294,6.28,3,conflict
4784,1294,9.28,2,conflict
4785,1294,11.10,2,conflict
4786,1294,40.75,2,conflict
4787,1294,44.27,2,conflict
